month,city_id,g,cohort,city_fe,tau_mult,month_fe,eps,event_time,D,tau_true,lgmv
32,15,13,g13,0.0975192385523561,1.11194619164704,0.276698729810778,-0.0431906797052663,19,1,0.186806960196703,8.51783424885457
33,15,13,g13,0.0975192385523561,1.11194619164704,0.28,-0.0167626125507859,20,1,0.191254744963292,8.55201137096486
34,15,13,g13,0.0975192385523561,1.11194619164704,0.296698729810778,0.0198966945280618,21,1,0.19570252972988,8.60981719262108
35,15,13,g13,0.0975192385523561,1.11194619164704,0.325,0.0443492734916337,22,1,0.200150314496468,8.66701882654046
36,15,13,g13,0.0975192385523561,1.11194619164704,0.36,0.0456727145522897,23,1,0.204598099263056,8.7077900523677
1,16,13,g13,0.504314438687814,1.01565731836277,0.035,-0.0956947356403104,-12,0,0,8.44361970304751
2,16,13,g13,0.504314438687814,1.01565731836277,0.0633012701892219,6.87716058326501e-05,-11,0,0,8.56768448048287
3,16,13,g13,0.504314438687814,1.01565731836277,0.08,0.0104001509698694,-10,0,0,8.59471458965768
4,16,13,g13,0.504314438687814,1.01565731836277,0.083301270189222,0.0270833112005454,-9,0,0,8.61469902007758
5,16,13,g13,0.504314438687814,1.01565731836277,0.075,0.023586363286171,-8,0,0,8.60290080197398
6,16,13,g13,0.504314438687814,1.01565731836277,0.06,-0.0159421488425494,-7,0,0,8.54837228984527
7,16,13,g13,0.504314438687814,1.01565731836277,0.045,-0.0202806014632514,-6,0,0,8.52903383722456
8,16,13,g13,0.504314438687814,1.01565731836277,0.0366987298107781,-0.0118118341146434,-5,0,0,8.52920133438395
9,16,13,g13,0.504314438687814,1.01565731836277,0.04,0.00202129177675191,-4,0,0,8.54633573046456
10,16,13,g13,0.504314438687814,1.01565731836277,0.0566987298107781,0.0322144596846188,-3,0,0,8.59322762818321
11,16,13,g13,0.504314438687814,1.01565731836277,0.085,-0.0018409904441602,-2,0,0,8.58747344824366
12,16,13,g13,0.504314438687814,1.01565731836277,0.12,0.000277275403841464,-1,0,0,8.62459171409165
13,16,13,g13,0.504314438687814,1.01565731836277,0.155,0.0238997016594271,0,1,0.0152348597754415,8.69844900012268
14,16,13,g13,0.504314438687814,1.01565731836277,0.183301270189222,0.0339999050982277,1,1,0.0162505170938043,8.73786613106907
15,16,13,g13,0.504314438687814,1.01565731836277,0.2,0.0801071382964756,2,1,0.017266174412167,8.80168775139646
16,16,13,g13,0.504314438687814,1.01565731836277,0.203301270189222,0.039630503038413,3,1,0.0182818317305298,8.76552804364598
17,16,13,g13,0.504314438687814,1.01565731836277,0.195,-0.0124330472825506,4,1,0.0192974890488926,8.70617888045416
18,16,13,g13,0.504314438687814,1.01565731836277,0.18,-0.0153894477847065,5,1,0.0203131463672553,8.68923813727036
19,16,13,g13,0.504314438687814,1.01565731836277,0.165,0.0128778871608506,6,1,0.0377244146820456,8.71991674053071
20,16,13,g13,0.504314438687814,1.01565731836277,0.156698729810778,-0.0124671601901907,7,1,0.0551356829968359,8.70368169130524
21,16,13,g13,0.504314438687814,1.01565731836277,0.16,0.0516702332710199,8,1,0.0725469513116262,8.78853162327046
22,16,13,g13,0.504314438687814,1.01565731836277,0.176698729810778,-0.00794177042065292,9,1,0.0899582196264165,8.76302961770436
23,16,13,g13,0.504314438687814,1.01565731836277,0.205,-0.0443626200330598,10,1,0.107369487941207,8.77232130659596
24,16,13,g13,0.504314438687814,1.01565731836277,0.24,-0.0165176659796905,11,1,0.124780756255997,8.85257752896412
25,16,13,g13,0.504314438687814,1.01565731836277,0.275,-0.031319942657479,12,1,0.142192024570787,8.89018652060112
26,16,13,g13,0.504314438687814,1.01565731836277,0.303301270189222,-0.0170981153562144,13,1,0.146254653844238,8.93677224736506
27,16,13,g13,0.504314438687814,1.01565731836277,0.32,-0.0353569085106012,14,1,0.150317283117689,8.9392748132949
28,16,13,g13,0.504314438687814,1.01565731836277,0.323301270189222,-0.0499813826625725,15,1,0.154379912391141,8.93201423860561
29,16,13,g13,0.504314438687814,1.01565731836277,0.315,0.000978162768658392,16,1,0.158442541664592,8.97873514312106
30,16,13,g13,0.504314438687814,1.01565731836277,0.3,-0.00311786504310709,17,1,0.162505170938043,8.96370174458275
31,16,13,g13,0.504314438687814,1.01565731836277,0.285,-0.011124204220498,18,1,0.166567800211494,8.94475803467881
32,16,13,g13,0.504314438687814,1.01565731836277,0.276698729810778,0.00519962888070982,19,1,0.170630429484945,8.95684322686425
33,16,13,g13,0.504314438687814,1.01565731836277,0.28,0.00831868332618084,20,1,0.174693058758396,8.96732618077239
34,16,13,g13,0.504314438687814,1.01565731836277,0.296698729810778,0.0346537922387151,21,1,0.178755688031847,9.01442264876916
35,16,13,g13,0.504314438687814,1.01565731836277,0.325,0.0154191091385027,22,1,0.182818317305298,9.02755186513161
36,16,13,g13,0.504314438687814,1.01565731836277,0.36,0.00943178169088696,23,1,0.186880946578749,9.06062716695745
1,17,13,g13,0.421960660738332,0.931122786591762,0.035,-0.00294367748667415,-12,0,0,8.45401698325166
2,17,13,g13,0.421960660738332,0.931122786591762,0.0633012701892219,0.0578126189733739,-11,0,0,8.54307454990093
3,17,13,g13,0.421960660738332,0.931122786591762,0.08,0.0582210317714705,-10,0,0,8.5601816925098
4,17,13,g13,0.421960660738332,0.931122786591762,0.083301270189222,0.0131171491463421,-9,0,0,8.5183790800739
5,17,13,g13,0.421960660738332,0.931122786591762,0.075,0.00354278546517465,-8,0,0,8.50050344620351
6,17,13,g13,0.421960660738332,0.931122786591762,0.06,-0.0252950505262985,-7,0,0,8.45666561021204
7,17,13,g13,0.421960660738332,0.931122786591762,0.045,-0.0170259573873093,-6,0,0,8.44993470335102
8,17,13,g13,0.421960660738332,0.931122786591762,0.0366987298107781,0.0351591570386528,-5,0,0,8.49381854758776
9,17,13,g13,0.421960660738332,0.931122786591762,0.04,-0.00334919692863792,-4,0,0,8.45861146380969
10,17,13,g13,0.421960660738332,0.931122786591762,0.0566987298107781,0.00193333094476517,-3,0,0,8.48059272149388
11,17,13,g13,0.421960660738332,0.931122786591762,0.085,0.0174885655860425,-2,0,0,8.52444922632438
12,17,13,g13,0.421960660738332,0.931122786591762,0.12,0.0427857540488913,-1,0,0,8.58474641478722
13,17,13,g13,0.421960660738332,0.931122786591762,0.155,-0.0016220868849842,0,1,0.0139668417988764,8.58930541565222
14,17,13,g13,0.421960660738332,0.931122786591762,0.183301270189222,0.0446485038968041,1,1,0.0148979645854682,8.66480839940983
15,17,13,g13,0.421960660738332,0.931122786591762,0.2,0.0601211889382208,2,1,0.01582908737206,8.69791093704861
16,17,13,g13,0.421960660738332,0.931122786591762,0.203301270189222,0.0149956337827827,3,1,0.0167602101586517,8.65701777486899
17,17,13,g13,0.421960660738332,0.931122786591762,0.195,0.020804593544433,4,1,0.0176913329452435,8.65545658722801
18,17,13,g13,0.421960660738332,0.931122786591762,0.18,0.0349405050051102,5,1,0.0186224557318352,8.65552362147528
19,17,13,g13,0.421960660738332,0.931122786591762,0.165,0.0087889920792012,6,1,0.0345845606448369,8.63033421346237
20,17,13,g13,0.421960660738332,0.931122786591762,0.156698729810778,0.015330035738456,7,1,0.0505466655578385,8.64453609184541
21,17,13,g13,0.421960660738332,0.931122786591762,0.16,-0.0151483744528578,8,1,0.0665087704708402,8.63332105675631
22,17,13,g13,0.421960660738332,0.931122786591762,0.176698729810778,0.0514263424174741,9,1,0.0824708753838418,8.73255660835043
23,17,13,g13,0.421960660738332,0.931122786591762,0.205,0.00836492482176562,10,1,0.0984329802968434,8.73375856585694
24,17,13,g13,0.421960660738332,0.931122786591762,0.24,0.00247617184779489,11,1,0.114395085209845,8.77883191779597
25,17,13,g13,0.421960660738332,0.931122786591762,0.275,0.0118069076023199,12,1,0.130357190122847,8.8391247584635
26,17,13,g13,0.421960660738332,0.931122786591762,0.303301270189222,0.0155358570012176,13,1,0.134081681269214,8.87487946919799
27,17,13,g13,0.421960660738332,0.931122786591762,0.32,-0.0225885136576946,14,1,0.137806172415581,8.85717831949622
28,17,13,g13,0.421960660738332,0.931122786591762,0.323301270189222,0.0183779915755896,15,1,0.141530663561948,8.90517058606509
29,17,13,g13,0.421960660738332,0.931122786591762,0.315,0.0290777761139453,16,1,0.145255154708315,8.91129359156059
30,17,13,g13,0.421960660738332,0.931122786591762,0.3,-0.010192811266735,17,1,0.148979645854682,8.86074749532628
31,17,13,g13,0.421960660738332,0.931122786591762,0.285,-0.059215036099938,18,1,0.152704137001049,8.80044976163944
32,17,13,g13,0.421960660738332,0.931122786591762,0.276698729810778,-0.0207183915579297,19,1,0.156428628147416,8.8343696271386
33,17,13,g13,0.421960660738332,0.931122786591762,0.28,-0.0350682456444562,20,1,0.160153119293783,8.82704553438766
34,17,13,g13,0.421960660738332,0.931122786591762,0.296698729810778,-0.0738171633269368,21,1,0.16387761044015,8.80871983766232
35,17,13,g13,0.421960660738332,0.931122786591762,0.325,-0.0096106611539594,22,1,0.167602101586517,8.90495210117089
36,17,13,g13,0.421960660738332,0.931122786591762,0.36,-0.0204554638250729,23,1,0.171326592732884,8.93283178964614
1,18,19,g19,0.560720076768956,1.04529496041497,0.035,-0.0135625678532797,-18,0,0,8.58215750891568
2,18,19,g19,0.560720076768956,1.04529496041497,0.0633012701892219,0.013222462606313,-17,0,0,8.63724380956449
3,18,19,g19,0.560720076768956,1.04529496041497,0.08,0.0234967979470569,-16,0,0,8.66421687471601
4,18,19,g19,0.560720076768956,1.04529496041497,0.083301270189222,-0.00073453093448877,-15,0,0,8.64328681602369
5,18,19,g19,0.560720076768956,1.04529496041497,0.075,-0.0125657654405144,-14,0,0,8.62315431132844
6,18,19,g19,0.560720076768956,1.04529496041497,0.06,-0.022429430539729,-13,0,0,8.59829064622923
7,18,19,g19,0.560720076768956,1.04529496041497,0.045,0.0122307719507395,-12,0,0,8.61795084871969
8,18,19,g19,0.560720076768956,1.04529496041497,0.0366987298107781,0.00578317270757462,-11,0,0,8.60320197928731
9,18,19,g19,0.560720076768956,1.04529496041497,0.04,0.0143007415101725,-10,0,0,8.61502081827913
10,18,19,g19,0.560720076768956,1.04529496041497,0.0566987298107781,0.0031103533192111,-9,0,0,8.62052915989895
11,18,19,g19,0.560720076768956,1.04529496041497,0.085,-0.0187908628002014,-8,0,0,8.62692921396875
12,18,19,g19,0.560720076768956,1.04529496041497,0.12,0.0051049380106649,-7,0,0,8.68582501477962
13,18,19,g19,0.560720076768956,1.04529496041497,0.155,-0.0508118131087838,-6,0,0,8.66490826366017
14,18,19,g19,0.560720076768956,1.04529496041497,0.183301270189222,-0.0136526443303242,-5,0,0,8.73036870262785
15,18,19,g19,0.560720076768956,1.04529496041497,0.2,0.0198981761694694,-4,0,0,8.78061825293842
16,18,19,g19,0.560720076768956,1.04529496041497,0.203301270189222,-0.0522899115918334,-3,0,0,8.71173143536634
17,18,19,g19,0.560720076768956,1.04529496041497,0.195,-0.0312811069436788,-2,0,0,8.72443896982528
18,18,19,g19,0.560720076768956,1.04529496041497,0.18,0.000256867478604903,-1,0,0,8.74097694424756
19,18,19,g19,0.560720076768956,1.04529496041497,0.165,0.00438274418776133,0,1,0.0198606042478844,8.7499634252046
20,18,19,g19,0.560720076768956,1.04529496041497,0.156698729810778,-0.0121245889495008,1,1,0.0209058992082994,8.72620011683853
21,18,19,g19,0.560720076768956,1.04529496041497,0.16,-0.00658597671352302,2,1,0.0219511941687143,8.73608529422415
22,18,19,g19,0.560720076768956,1.04529496041497,0.176698729810778,0.0300385521049219,3,1,0.0229964891291293,8.79045384781378
23,18,19,g19,0.560720076768956,1.04529496041497,0.205,0.0410084667410232,4,1,0.0240417840895443,8.83077032759952
24,18,19,g19,0.560720076768956,1.04529496041497,0.24,-0.0238374918653708,5,1,0.0250870790499592,8.80196966395354
25,18,19,g19,0.560720076768956,1.04529496041497,0.275,-0.0260852736143642,6,1,0.0430064212285015,8.85264122438309
26,18,19,g19,0.560720076768956,1.04529496041497,0.303301270189222,0.0199896739841049,7,1,0.0609257634070439,8.94493678434933
27,18,19,g19,0.560720076768956,1.04529496041497,0.32,0.0381077645313453,8,1,0.0788451055855862,8.99767294688589
28,18,19,g19,0.560720076768956,1.04529496041497,0.323301270189222,0.0225081567932341,9,1,0.0967644477641285,9.00329395151554
29,18,19,g19,0.560720076768956,1.04529496041497,0.315,-0.0344648945088602,10,1,0.114683789942671,8.95593897220277
30,18,19,g19,0.560720076768956,1.04529496041497,0.3,0.00680438768038689,11,1,0.132603132121213,9.00012759657056
31,18,19,g19,0.560720076768956,1.04529496041497,0.285,-0.0111922906478539,12,1,0.150522474299755,8.98505026042086
32,18,19,g19,0.560720076768956,1.04529496041497,0.276698729810778,0.00518746256155235,13,1,0.154703654141415,8.9973099232827
33,18,19,g19,0.560720076768956,1.04529496041497,0.28,-0.0159176149899496,14,1,0.158884833983075,8.98368729576208
34,18,19,g19,0.560720076768956,1.04529496041497,0.296698729810778,0.0170318802046968,15,1,0.163066013824735,9.03751670060917
35,18,19,g19,0.560720076768956,1.04529496041497,0.325,0.0257752360791126,16,1,0.167247193666395,9.07874250651446
36,18,19,g19,0.560720076768956,1.04529496041497,0.36,0.0268075964482924,17,1,0.171428373508055,9.1189560467253
1,19,19,g19,0.042745652043139,0.893245334995003,0.035,0.0069569817912033,-18,0,0,8.08470263383434
2,19,19,g19,0.042745652043139,0.893245334995003,0.0633012701892219,0.0750178933325287,-17,0,0,8.18106481556489
3,19,19,g19,0.042745652043139,0.893245334995003,0.08,0.0416522705965908,-16,0,0,8.16439792263973
4,19,19,g19,0.042745652043139,0.893245334995003,0.083301270189222,-0.0456462035646857,-15,0,0,8.08040071866768
5,19,19,g19,0.042745652043139,0.893245334995003,0.075,0.022944306765288,-14,0,0,8.14068995880843
6,19,19,g19,0.042745652043139,0.893245334995003,0.06,0.0787563005318804,-13,0,0,8.18150195257502
7,19,19,g19,0.042745652043139,0.893245334995003,0.045,0.077024643711493,-12,0,0,8.16477029575463
8,19,19,g19,0.042745652043139,0.893245334995003,0.0366987298107781,0.0422626733018782,-11,0,0,8.1217070551558
9,19,19,g19,0.042745652043139,0.893245334995003,0.04,0.031437103995058,-10,0,0,8.1141827560382
10,19,19,g19,0.042745652043139,0.893245334995003,0.0566987298107781,-0.0228225920852297,-9,0,0,8.07662178976869
11,19,19,g19,0.042745652043139,0.893245334995003,0.085,0.0280425803705339,-8,0,0,8.15578823241367
12,19,19,g19,0.042745652043139,0.893245334995003,0.12,-0.00779578182632916,-7,0,0,8.15494987021681
13,19,19,g19,0.042745652043139,0.893245334995003,0.155,0.0246856184382991,-6,0,0,8.22243127048144
14,19,19,g19,0.042745652043139,0.893245334995003,0.183301270189222,0.0389991619294258,-5,0,0,8.26504608416179
15,19,19,g19,0.042745652043139,0.893245334995003,0.2,0.00136148990627298,-4,0,0,8.24410714194941
16,19,19,g19,0.042745652043139,0.893245334995003,0.203301270189222,0.00689720895555032,-3,0,0,8.25294413118791
17,19,19,g19,0.042745652043139,0.893245334995003,0.195,-0.000294989036417124,-2,0,0,8.23745066300672
18,19,19,g19,0.042745652043139,0.893245334995003,0.18,-0.0486042929885019,-1,0,0,8.17414135905464
19,19,19,g19,0.042745652043139,0.893245334995003,0.165,-0.0589939307449633,0,1,0.016971661364905,8.16572338266308
20,19,19,g19,0.042745652043139,0.893245334995003,0.156698729810778,-0.0465164588450839,1,1,0.0178649066999001,8.17079282970873
21,19,19,g19,0.042745652043139,0.893245334995003,0.16,-0.0519299118400822,2,1,0.0187581520348951,8.16957389223795
22,19,19,g19,0.042745652043139,0.893245334995003,0.176698729810778,-0.0458136497240882,3,1,0.0196513973698901,8.19328212949972
23,19,19,g19,0.042745652043139,0.893245334995003,0.205,-0.017505384257407,4,1,0.0205446427048851,8.25078491049062
24,19,19,g19,0.042745652043139,0.893245334995003,0.24,0.00798328805726767,5,1,0.0214378880398801,8.31216682814029
25,19,19,g19,0.042745652043139,0.893245334995003,0.275,0.0401070395319089,6,1,0.036750665211223,8.39460335678627
26,19,19,g19,0.042745652043139,0.893245334995003,0.303301270189222,-0.036088345571723,7,1,0.0520634423825659,8.3620220190432
27,19,19,g19,0.042745652043139,0.893245334995003,0.32,-0.0023373061449732,8,1,0.0673762195539088,8.42778456545208
28,19,19,g19,0.042745652043139,0.893245334995003,0.323301270189222,0.0014544933861625,9,1,0.0826889967252517,8.45019041234378
29,19,19,g19,0.042745652043139,0.893245334995003,0.315,-0.0135196065675062,10,1,0.0980017738965946,8.44222781937223
30,19,19,g19,0.042745652043139,0.893245334995003,0.3,0.00712976507231674,11,1,0.113314551067937,8.4631899681834
31,19,19,g19,0.042745652043139,0.893245334995003,0.285,-0.0157545671475287,12,1,0.12862732823928,8.44061841313489
32,19,19,g19,0.042745652043139,0.893245334995003,0.276698729810778,-0.0381460758992314,13,1,0.13220030957926,8.41349861553395
33,19,19,g19,0.042745652043139,0.893245334995003,0.28,-0.0131399717152725,14,1,0.13577329091924,8.44537897124711
34,19,19,g19,0.042745652043139,0.893245334995003,0.296698729810778,0.0415353503942999,15,1,0.13934627225922,8.52032600450744
35,19,19,g19,0.042745652043139,0.893245334995003,0.325,-0.0104491736138118,16,1,0.1429192535992,8.50021573202853
36,19,19,g19,0.042745652043139,0.893245334995003,0.36,0.023887953471153,17,1,0.14649223493918,8.57312584045347
1,20,19,g19,0.0204986584966899,1.04015651487445,0.035,-0.000848700343504569,-18,0,0,8.05464995815319
2,20,19,g19,0.0204986584966899,1.04015651487445,0.0633012701892219,0.0263324028624451,-17,0,0,8.11013233154836
3,20,19,g19,0.0204986584966899,1.04015651487445,0.08,0.00578249660960906,-16,0,0,8.1062811551063
4,20,19,g19,0.0204986584966899,1.04015651487445,0.083301270189222,-0.0396265863446185,-15,0,0,8.06417334234129
5,20,19,g19,0.0204986584966899,1.04015651487445,0.075,-0.0224513996837732,-14,0,0,8.07304725881292
6,20,19,g19,0.0204986584966899,1.04015651487445,0.06,-0.0147465384447985,-13,0,0,8.06575212005189
7,20,19,g19,0.0204986584966899,1.04015651487445,0.045,0.0116997905045555,-12,0,0,8.07719844900125
8,20,19,g19,0.0204986584966899,1.04015651487445,0.0366987298107781,-0.000537299286545428,-11,0,0,8.05666008902092
9,20,19,g19,0.0204986584966899,1.04015651487445,0.04,-0.0152904684831571,-10,0,0,8.04520819001353
10,20,19,g19,0.0204986584966899,1.04015651487445,0.0566987298107781,0.019395182197326,-9,0,0,8.0965925705048
11,20,19,g19,0.0204986584966899,1.04015651487445,0.085,-0.0915213207364222,-8,0,0,8.01397733776027
12,20,19,g19,0.0204986584966899,1.04015651487445,0.12,-0.0676821752845187,-7,0,0,8.07281648321217
13,20,19,g19,0.0204986584966899,1.04015651487445,0.155,-0.0187577350950019,-6,0,0,8.15674092340169
14,20,19,g19,0.0204986584966899,1.04015651487445,0.183301270189222,0.0127191212736592,-5,0,0,8.21651904995957
15,20,19,g19,0.0204986584966899,1.04015651487445,0.2,0.00135035421216867,-4,0,0,8.22184901270886
16,20,19,g19,0.0204986584966899,1.04015651487445,0.203301270189222,0.0137295038344051,-3,0,0,8.23752943252032
17,20,19,g19,0.0204986584966899,1.04015651487445,0.195,0.0514065259359249,-2,0,0,8.26690518443261
18,20,19,g19,0.0204986584966899,1.04015651487445,0.18,0.0373773610054298,-1,0,0,8.23787601950212
19,20,19,g19,0.0204986584966899,1.04015651487445,0.165,-0.0294495378266397,0,1,0.0197629737826146,8.17581209445267
20,20,19,g19,0.0204986584966899,1.04015651487445,0.156698729810778,0.00694574139693906,1,1,0.020803130297489,8.2049462600019
21,20,19,g19,0.0204986584966899,1.04015651487445,0.16,0.0388625280015239,2,1,0.0218432868123635,8.24120447331058
22,20,19,g19,0.0204986584966899,1.04015651487445,0.176698729810778,0.036196417943189,3,1,0.0228834433272379,8.2562772495779
23,20,19,g19,0.0204986584966899,1.04015651487445,0.205,0.0494993562059506,4,1,0.0239235998421124,8.29892161454475
24,20,19,g19,0.0204986584966899,1.04015651487445,0.24,0.0312787186108993,5,1,0.0249637563569869,8.31674113346458
25,20,19,g19,0.0204986584966899,1.04015651487445,0.275,0.0305213435721679,6,1,0.0427950108976918,8.36881501296655
26,20,19,g19,0.0204986584966899,1.04015651487445,0.303301270189222,0.0520957975143449,7,1,0.0606262654383966,8.43652199163865
27,20,19,g19,0.0204986584966899,1.04015651487445,0.32,0.047088265782053,8,1,0.0784575199791015,8.46604444425785
28,20,19,g19,0.0204986584966899,1.04015651487445,0.323301270189222,0.00504864588771892,9,1,0.0962887745198064,8.44513734909344
29,20,19,g19,0.0204986584966899,1.04015651487445,0.315,-0.0100778479713978,10,1,0.114120029060511,8.4395408395858
30,20,19,g19,0.0204986584966899,1.04015651487445,0.3,0.00419467448955908,11,1,0.131951283601216,8.45664461658747
31,20,19,g19,0.0204986584966899,1.04015651487445,0.285,-0.0458287361822771,12,1,0.149782538141921,8.40945246045633
32,20,19,g19,0.0204986584966899,1.04015651487445,0.276698729810778,-0.0131173826269168,13,1,0.153943164201419,8.43802316988197
33,20,19,g19,0.0204986584966899,1.04015651487445,0.28,-0.0191704080114732,14,1,0.158103790260917,8.43943204074613
34,20,19,g19,0.0204986584966899,1.04015651487445,0.296698729810778,-0.0208533194505952,15,1,0.162264416320415,8.45860848517729
35,20,19,g19,0.0204986584966899,1.04015651487445,0.325,-0.0445234779245695,16,1,0.166425042379912,8.46740022295203
36,20,19,g19,0.0204986584966899,1.04015651487445,0.36,-0.0443068724131478,17,1,0.17058566843941,8.50677745452295
1,21,19,g19,0.0111188322247433,0.993522630907275,0.035,-0.0145978106716436,-18,0,0,8.0315210215531
2,21,19,g19,0.0111188322247433,0.993522630907275,0.0633012701892219,-0.00488402422836675,-17,0,0,8.0695360781856
3,21,19,g19,0.0111188322247433,0.993522630907275,0.08,-0.0148251749514496,-16,0,0,8.0762936572733
4,21,19,g19,0.0111188322247433,0.993522630907275,0.083301270189222,-0.0125483793102155,-15,0,0,8.08187172310375
5,21,19,g19,0.0111188322247433,0.993522630907275,0.075,-0.000552779713995439,-14,0,0,8.08556605251075
6,21,19,g19,0.0111188322247433,0.993522630907275,0.06,0.0545658959944454,-13,0,0,8.12568472821919
7,21,19,g19,0.0111188322247433,0.993522630907275,0.045,-0.00804526480453689,-12,0,0,8.04807356742021
8,21,19,g19,0.0111188322247433,0.993522630907275,0.0366987298107781,0.0187943183546422,-11,0,0,8.06661188039016
9,21,19,g19,0.0111188322247433,0.993522630907275,0.04,-0.0344524525221596,-10,0,0,8.01666637970258
10,21,19,g19,0.0111188322247433,0.993522630907275,0.0566987298107781,-0.0154114191226286,-9,0,0,8.05240614291289
11,21,19,g19,0.0111188322247433,0.993522630907275,0.085,-0.0628983231820624,-8,0,0,8.03322050904268
12,21,19,g19,0.0111188322247433,0.993522630907275,0.12,0.0258455866981397,-7,0,0,8.15696441892288
13,21,19,g19,0.0111188322247433,0.993522630907275,0.155,-0.0317611719752972,-6,0,0,8.13435766024945
14,21,19,g19,0.0111188322247433,0.993522630907275,0.183301270189222,0.028115772001795,-5,0,0,8.22253587441576
15,21,19,g19,0.0111188322247433,0.993522630907275,0.2,0.0532727450255276,-4,0,0,8.26439157725027
16,21,19,g19,0.0111188322247433,0.993522630907275,0.203301270189222,0.0517502175186028,-3,0,0,8.26617031993257
17,21,19,g19,0.0111188322247433,0.993522630907275,0.195,-0.00361231345579263,-2,0,0,8.20250651876895
18,21,19,g19,0.0111188322247433,0.993522630907275,0.18,0.0179777761291304,-1,0,0,8.20909660835388
19,21,19,g19,0.0111188322247433,0.993522630907275,0.165,0.0690035236049266,0,1,0.0188769299872382,8.26399928581691
20,21,19,g19,0.0111188322247433,0.993522630907275,0.156698729810778,0.0124137741225813,1,1,0.0198704526181455,8.20010178877625
21,21,19,g19,0.0111188322247433,0.993522630907275,0.16,-0.0528686888684458,2,1,0.0208639752490528,8.13911411860535
22,21,19,g19,0.0111188322247433,0.993522630907275,0.176698729810778,-0.0390167282327397,3,1,0.02185749787996,8.17065833168274
23,21,19,g19,0.0111188322247433,0.993522630907275,0.205,-0.0114172379083983,4,1,0.0228510205108673,8.22755261482721
24,21,19,g19,0.0111188322247433,0.993522630907275,0.24,0.00315200973896936,5,1,0.0238445431417746,8.27811538510549
25,21,19,g19,0.0111188322247433,0.993522630907275,0.275,-0.0235471082925343,6,1,0.0408763596716136,8.30344808360382
26,21,19,g19,0.0111188322247433,0.993522630907275,0.303301270189222,0.0226367976838265,7,1,0.0579081762014526,8.39496507629925
27,21,19,g19,0.0111188322247433,0.993522630907275,0.32,-0.0112621404873297,8,1,0.0749399927312916,8.39479668446871
28,21,19,g19,0.0111188322247433,0.993522630907275,0.323301270189222,-0.040326898358706,9,1,0.0919718092611306,8.38606501331639
29,21,19,g19,0.0111188322247433,0.993522630907275,0.315,-0.0165768906522949,10,1,0.10900362579097,8.41854556736342
30,21,19,g19,0.0111188322247433,0.993522630907275,0.3,-0.0207906778953699,11,1,0.126035442320809,8.41636359665018
31,21,19,g19,0.0111188322247433,0.993522630907275,0.285,-0.0889434857650884,12,1,0.143067258850648,8.3502426053103
32,21,19,g19,0.0111188322247433,0.993522630907275,0.276698729810778,-0.0268088372333662,13,1,0.147041349374277,8.40805007417643
33,21,19,g19,0.0111188322247433,0.993522630907275,0.28,-0.000889932955044696,14,1,0.151015439897906,8.4412443391676
34,21,19,g19,0.0111188322247433,0.993522630907275,0.296698729810778,0.0169743841391143,15,1,0.154989530421535,8.47978147659617
35,21,19,g19,0.0111188322247433,0.993522630907275,0.325,-0.0211579125642682,16,1,0.158963620945164,8.47392454060564
36,21,19,g19,0.0111188322247433,0.993522630907275,0.36,-0.00126154950386934,17,1,0.162937711468793,8.53279499418967
1,22,19,g19,0.244449632545104,1.03154962901005,0.035,0.0118567433493305,-18,0,0,8.29130637589443
2,22,19,g19,0.244449632545104,1.03154962901005,0.0633012701892219,0.0320883035381105,-17,0,0,8.33983920627244
3,22,19,g19,0.244449632545104,1.03154962901005,0.08,0.00460353855030505,-16,0,0,8.32905317109541
4,22,19,g19,0.244449632545104,1.03154962901005,0.083301270189222,-0.0239802384600541,-15,0,0,8.30377066427427
5,22,19,g19,0.244449632545104,1.03154962901005,0.075,-0.0347883298997111,-14,0,0,8.28466130264539
6,22,19,g19,0.244449632545104,1.03154962901005,0.06,0.0191117672299484,-13,0,0,8.32356139977505
7,22,19,g19,0.244449632545104,1.03154962901005,0.045,0.0551722824241386,-12,0,0,8.34462191496924
8,22,19,g19,0.244449632545104,1.03154962901005,0.0366987298107781,-0.0256563699458451,-11,0,0,8.25549199241004
9,22,19,g19,0.244449632545104,1.03154962901005,0.04,-0.0661826232269923,-10,0,0,8.21826700931811
10,22,19,g19,0.244449632545104,1.03154962901005,0.0566987298107781,-0.00309091186292327,-9,0,0,8.29805745049296
11,22,19,g19,0.244449632545104,1.03154962901005,0.085,0.00604790097858498,-8,0,0,8.33549753352369
12,22,19,g19,0.244449632545104,1.03154962901005,0.12,-0.0068017812461752,-7,0,0,8.35764785129893
13,22,19,g19,0.244449632545104,1.03154962901005,0.155,-0.0252374563149481,-6,0,0,8.37421217623016
14,22,19,g19,0.244449632545104,1.03154962901005,0.183301270189222,-0.0126120771906844,-5,0,0,8.41513882554364
15,22,19,g19,0.244449632545104,1.03154962901005,0.2,0.021254962262551,-4,0,0,8.46570459480765
16,22,19,g19,0.244449632545104,1.03154962901005,0.203301270189222,-0.00915673238442703,-3,0,0,8.4385941703499
17,22,19,g19,0.244449632545104,1.03154962901005,0.195,0.0477483701109004,-2,0,0,8.48719800265601
18,22,19,g19,0.244449632545104,1.03154962901005,0.18,0.0458469827443545,-1,0,0,8.47029661528946
19,22,19,g19,0.244449632545104,1.03154962901005,0.165,0.0376077443276478,0,1,0.0195994429511909,8.46665681982394
